EXÉRESE DE CISTO,,,,AMB,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR OU FÍSTULA,,,,,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"HEMIATROFIA FACIAL, CORREÇÃO COM ENXERTO DE GORDURA OU IMPLANTE",,,,,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"REANIMAÇÃO COM O MÚSCULO TEMPORAL PARA O TRATAMENTO DA PARALISIA FACIAL, COM OU SEMNEUROTIZAÇÃO",,,,,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO COM RETALHO AXIAL DA ARTÉRIA TEMPORAL SUPERFICIAL,,,,,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO COM RETALHOS AXIAIS SUPRA-ORBITAIS E SUPRATROCLEARES,,,,,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO COM RETALHOS EM VY DE PEDÍCULO SUBARTERIAL,,,,,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO COM ROTAÇÃO DO MÚSCULO TEMPORAL,,,,,HCO,HSO,REF,,,FACE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE MANDÍBULA/MAXILA (COM DIRETRIZ DE UTILIZAÇÃO),,,OD,AMB,HCO,HSO,REF,,85,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"TRATAMENTO CIRÚRGICO DE TUMORES BENIGNOS ODONTOGÊNICOS SEM RECONSTRUÇÃO (COM DIRETRIZDE UTILIZAÇÃO)",,,OD,AMB,HCO,HSO,REF,,87,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE ODONTOMA,,,OD,AMB,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"TRATAMENTO CIRÚRGICO DE HIPERPLASIAS DE TECIDOS ÓSSEOS/CARTILAGINOSOS NA REGIÃO BUCO-MAXILO-FACIAL (COM DIRETRIZ DE UTILIZAÇÃO)",,,OD,AMB,HCO,HSO,REF,,88,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"TRATAMENTO CIRÚRGICO DE TUMORES BENIGNOS DE TECIDOS ÓSSEOS/CARTILAGINOSOS NA REGIÃOBUCO-MAXILO-FACIAL (COM DIRETRIZ DE UTILIZAÇÃO)",,,OD,AMB,HCO,HSO,REF,,88,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE PEQUENOS CISTOS DE MANDÍBULA/MAXILA (COM DIRETRIZ DE UTILIZAÇÃO),,,OD,AMB,HCO,HSO,REF,,91,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HEMIMANDIBULECTOMIA OU RESSECÇÃO SECCIONAL DA MANDÍBULA,,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MANDIBULECTOMIA COM OU SEM ESVAZIAMENTO GANGLIONAR CERVICAL COM OU SEM ENXERTO ÓSSEO,,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MANDIBULECTOMIA COM OU SEM ESVAZIAMENTO ORBITAL E RINOTOMIA LATERAL,,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MANDIBULECTOMIA COM RECONSTRUÇÃO À CUSTA DE OSTEOMIOCUTÂNEO,,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO,"RN(alteração)",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
MANDIBULECTOMIA COM RECONSTRUÇÃO MICROCIRÚRGICA,,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"OPERAÇÃO ""PULL THROUGH"" PARA TUMORES DA BOCA COM ESVAZIAMENTO",,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE TUMOR DE MANDÍBULA COM DESARTICULAÇÃO DE ATM,,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO PARCIAL DA MANDÍBULA (SEGMENTAR OU SECCIONAL),,,,,HCO,HSO,REF,,,MANDÍBULA E MAXILA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CERVICOTOMIA EXPLORADORA,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DRENAGEM DE ABSCESSO CERVICAL PROFUNDO,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESCALENOTOMIA,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESVAZIAMENTO CERVICAL,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"EXÉRESE DE TUMOR, CISTO OU FÍSTULA CERVICAL",,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LINFADENECTOMIA PROFUNDA,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LINFADENECTOMIA SUPERFICIAL,,,,AMB,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEUROBLASTOMA CERVICAL - EXÉRESE,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"OPERAÇÃO COMPOSTA COM ESVAZIAMENTO CERVICAL COM OU SEM RECONSTRUÇÃO À CUSTA DERETALHOS DE PELE",,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PUNÇÃO-BIÓPSIA DE PESCOÇO,,,,AMB,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DE ESÔFAGO CERVICAL,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE TUMOR DE CORPO CAROTÍDEO,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRAÇÃO CICATRICIAL CERVICAL COM OU SEM EMPREGO DE EXPANSORES DE TECIDO,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TORCICOLO CONGÊNITO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA LIPOMATOSE CERVICAL,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO,"RN(alteração)",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
TRATAMENTO CIRÚRGICO DE FÍSTULA COM RETALHO CUTÂNEO,,,,,HCO,HSO,REF,,,PESCOÇO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE TIREÓIDE,,,,AMB,HCO,HSO,REF,,,TIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BÓCIO MERGULHANTE: EXTIRPAÇÃO,,,,,HCO,HSO,REF,,,TIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ISTMECTOMIA OU NODULECTOMIA,,,,,HCO,HSO,REF,,,TIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TIREOIDECTOMIA PARCIAL OU TOTAL COM OU SEM ESVAZIAMENTO GANGLIONAR,,,,,HCO,HSO,REF,,,TIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE PARATIREÓIDE,,,,AMB,HCO,HSO,REF,,,PARATIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PARATIREOIDECTOMIA COM ESVAZIAMENTO CERVICAL,,,,,HCO,HSO,REF,,,PARATIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PARATIREOIDECTOMIA COM TORACOTOMIA,,,,,HCO,HSO,REF,,,PARATIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PARATIREOIDECTOMIA SUBTOTAL,,,,,HCO,HSO,REF,,,PARATIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PARATIREOIDECTOMIA TOTAL COM IMPLANTE DE PARATIREÓIDES,,,,,HCO,HSO,REF,,,PARATIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REIMPLANTE DE PARATIREÓIDE PREVIAMENTE PRESERVADA,,,,,HCO,HSO,REF,,,PARATIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DO HIPERPARATIREOIDISMO,,,,,HCO,HSO,REF,,,PARATIREÓIDE,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CRANIOPLASTIA,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CRANIOTOMIA OU CRANIECTOMIA DESCOMPRESSIVA,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CRANIOTOMIA PARA TUMORES ÓSSEOS,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE CRANIOPLASTIA,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO,"RN(alteração)",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABSCESSO DE PÁLPEBRA - DRENAGEM,,,,AMB,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE PÁLPEBRA,,,,AMB,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLEFARORRAFIA,,,,AMB,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CALÁZIO - TRATAMENTO CIRÚRGICO,,,,AMB,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CANTOPLASTIA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLOBOMA - CORREÇÃO CIRÚRGICA (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,,15,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EPICANTO - CORREÇÃO CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EPILAÇÃO DE CÍLIOS POR ELETRÓLISE,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LAGOFTALMO - CORREÇÃO CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÁLPEBRA - RECONSTRUÇÃO PARCIAL COM OU SEM RESSECÇÃO DE TUMOR,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÁLPEBRA - RECONSTRUÇÃO TOTAL COM OU SEM RESSECÇÃO DE TUMOR,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE TUMORES PALPEBRAIS,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRAÇÃO PALPEBRAL - CORREÇÃO CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SIMBLÉFARO COM OU SEM ENXERTO - CORREÇÃO CIRÚRGICA,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SUPERCÍLIO - RECONSTRUÇÃO,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO,"RN(alteração)",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
SUTURA DE PÁLPEBRA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TARSORRAFIA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TELECANTO - CORREÇÃO CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRIQUÍASE COM OU SEM ENXERTO,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORREÇÃO DA ENOFTALMIA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DESCOMPRESSÃO DE ÓRBITA OU NERVO ÓTICO,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXENTERAÇÃO DE ÓRBITA COM OU SEM OSTEOTOMIA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"EXÉRESE DE TUMOR COM ABORDAGEM CRANIOFACIAL ONCOLÓGICA (TEMPO FACIAL) PÁLPEBRA, CAVIDADEORBITÁRIA E OLHOS",,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE OU RESSECÇÃO DE TUMOR DE ÓRBITA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURA DE ÓRBITA - REDUÇÃO CIRÚRGICA COM OU SEM ENXERTO ÓSSEO,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE SECUNDÁRIO DE ÓRBITA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MICROCIRURGIA PARA TUMORES ORBITÁRIOS,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTITUIÇÃO DE PAREDES ORBITÁRIAS,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DA CAVIDADE ORBITAL,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE TUMORES DA CAVIDADE ORBITÁRIA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
AUTOTRANSPLANTE CONJUNTIVAL,,,,,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE CONJUNTIVA,,,,AMB,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE PTERÍGIO,,,,AMB,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR DE CONJUNTIVA,,,,,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO,"RN(alteração)",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
INFILTRAÇÃO SUBCONJUNTIVAL,,,,AMB,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"PLÁSTICA DE CONJUNTIVA PARA PTERÍGIO, TUMORES OU TRAUMAS",,,,AMB,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTITUIÇÃO DE FUNDO DE SACO,,,,,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SUTURA DE CONJUNTIVA,,,,AMB,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CAUTERIZAÇÃO DE CÓRNEA,,,,AMB,HCO,HSO,REF,,,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CERATECTOMIA FOTOTERAPÊUTICA (PTK),,,,AMB,HCO,HSO,REF,PAC,,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CERATECTOMIA SUPERFICIAL,,,,,HCO,HSO,REF,,,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CIRURGIA REFRATIVA - PRK OU LASIK (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,,13,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RADIAÇÃO PARA CROSS LINKING CORNEANO  (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,,121,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE DE ANEL INTRAESTROMAL (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,,34,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECOBRIMENTO CONJUNTIVAL,,,,AMB,HCO,HSO,REF,,,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE CORPO ESTRANHO DA CÓRNEA,,,,AMB,HCO,HSO,REF,,,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SUTURA DE CÓRNEA (COM OU SEM HÉRNIA DE ÍRIS),,,,,HCO,HSO,REF,,,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TARSOCONJUNTIVOCERATOPLASTIA,,,,,HCO,HSO,REF,,,CÓRNEA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PARACENTESE DA CÂMARA ANTERIOR,,,,AMB,HCO,HSO,REF,,,CÂMARA ANTERIOR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DA CÂMARA ANTERIOR,,,,,HCO,HSO,REF,,,CÂMARA ANTERIOR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE HIFEMA,,,,,HCO,HSO,REF,,,CÂMARA ANTERIOR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE CORPO ESTRANHO DA CÂMARA ANTERIOR,,,,,HCO,HSO,REF,,,CÂMARA ANTERIOR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CAPSULOTOMIA YAG OU CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO,"RN(alteração)",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
FACECTOMIA COM LENTE INTRA-OCULAR COM OU SEM FACOEMULSIFICAÇÃO,,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FACECTOMIA SEM IMPLANTE,,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE SECUNDÁRIO / EXPLANTE DE LENTE INTRA-OCULAR,,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"REMOÇÃO DE PIGMENTOS DA LENTE INTRA-OCULAR COM YAG LASER, APÓS CIRURGIA DE CATARATA",,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE TUMOR VIA PARS PLANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE VÍTREO VIA PARS PLANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENDOLASER/ENDODIATERMIA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE DE SILICONE INTRAVÍTREO,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
INFUSÃO DE PERFLUOCARBONO,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO OCULAR QUIMIOTERÁPICO COM ANTIANGIOGÊNICO (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,PAC,74,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MEMBRANECTOMIA EPI OU SUB-RETINIANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE CORPO ESTRANHO,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE ÓLEO DE SILICONE,,,,AMB,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TROCA FLUIDO GASOSA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
VITRECTOMIA A CÉU ABERTO - CERATOPRÓTESE,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
VITRECTOMIA ANTERIOR,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
VITRECTOMIA VIAS PARS PLANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE ESCLERA,,,,AMB,HCO,HSO,REF,,,ESCLERA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
